title,artist,year,genre
Two Places At The Same Time,Ray Parker Jr. & Raydio,1980.0,rnb
Got To Be Enough,Con Funk Shun,1980.0,rnb
Gimme Some Time,Natalie Cole & Peabo Bryson,1980.0,rnb
Take It to the Top,Kool & the Gang,1980.0,rnb
Rebels Are We,Chic,1980.0,rnb
I've Just Begun to Love You,Dynasty,1980.0,rnb
Backstrokin',Fatback,1980.0,rnb
I Need Your Lovin',Teena Marie,1980.0,rnb
Got To Love Somebody,Sister Sledge,1980.0,rnb
Haven't You Heard,Patrice Rushen,1980.0,rnb
Shake Your Pants,Cameo,1980.0,rnb
The Wanderer,Donna Summer,1980.0,rnb
Burn Rubber on Me (Why You Wanna Hurt Me),The Gap Band,1980.0,rnb
Theme From The Black Hole,Parliament,1980.0,rnb
It's My Turn,Diana Ross,1980.0,rnb
Let Me Talk,"Earth, Wind & Fire",1980.0,rnb
When We Get Married,Larry Graham,1980.0,rnb
Computer Game (Theme from the Invaders),Yellow Magic Orchestra,1980.0,rnb
Uptown,Prince,1980.0,rnb
Southern Girl,Maze featuring Frankie Beverly,1980.0,rnb
Love X Love,George Benson,1980.0,rnb
You And Me,Rockie Robbins,1980.0,rnb
Sitting In The Park,GQ,1980.0,rnb
Dynamite,Stacy Lattisaw,1980.0,rnb
Welcome Back Home,The Dramatics,1980.0,rnb
All Night Thing,The Invisible Man's Band,1980.0,rnb
Just A Touch Of Love,Slave,1980.0,rnb
You Are My Heaven,Roberta Flack & Donny Hathaway,1980.0,rnb
Sparkle,Cameo,1980.0,rnb
Clouds,Chaka Khan,1980.0,rnb
Steppin' (Out),The Gap Band,1980.0,rnb
You're Lying,Linx,1980.0,rnb
We're Goin' Out Tonight,Cameo,1980.0,rnb
Here We Go Again (part 1),The Isley Brothers,1980.0,rnb
I'll Never Find Another (Find Another Like You),The Manhattans,1980.0,rnb
Too Tight,Con Funk Shun,1980.0,rnb
JoJo,Boz Scaggs,1980.0,rnb
Standing Ovation,GQ,1980.0,rnb
Power,The Temptations,1980.0,rnb
Minute By Minute,Peabo Bryson,1980.0,rnb
Are You Getting Enough of What Makes You Happy,Hot Chocolate,1980.0,rnb
Every Generation,Ronnie Laws,1980.0,rnb
Endless Love,Diana Ross & Lionel Richie,1981.0,rnb
Physical,Olivia Newton-John,1981.0,rnb
Let's Groove,"Earth, Wind & Fire",1981.0,rnb
Being with You,Smokey Robinson,1981.0,rnb
I Can't Go for That (No Can Do),Hall & Oates,1981.0,rnb
Don't Stop The Music,Yarbrough & Peoples,1981.0,rnb
Burn Rubber On Me (Why You Wanna Hurt Me),The Gap Band,1981.0,rnb
Get Down on It,Kool & the Gang,1981.0,rnb
A Woman Needs Love (Just Like You Do),Ray Parker Jr. & Raydio,1981.0,rnb
Turn Your Love Around,George Benson,1981.0,rnb
When She Was My Girl,Four Tops,1981.0,rnb
Sukiyaki,A Taste of Honey,1981.0,rnb
Freeze-Frame,J. Geils Band,1981.0,rnb
Just the Two of Us,"Grover Washington, Jr.",1981.0,rnb
Heartbreak Hotel,The Jacksons,1981.0,rnb
Take My Heart (You Can Have It If You Want It),Kool & the Gang,1981.0,rnb
Give It to Me Baby,Rick James,1981.0,rnb
It's a Love Thing,The Whispers,1981.0,rnb
Never Too Much,Luther Vandross,1981.0,rnb
Double Dutch Bus,Frankie Smith,1981.0,rnb
"She's a Bad Mama Jama (She's Built, She's Stacked)",Carl Carlton,1981.0,rnb
United Together,Aretha Franklin,1981.0,rnb
I'm in Love,Evelyn King,1981.0,rnb
Super Freak (Part I),Rick James,1981.0,rnb
How 'Bout Us,Champaign,1981.0,rnb
Fantastic Voyage,Lakeside,1981.0,rnb
Oh No,The Commodores,1981.0,rnb
Why Do Fools Fall in Love?,Diana Ross,1981.0,rnb
One Hundred Ways,Quincy Jones,1981.0,rnb
Lady (You Bring Me Up),The Commodores,1981.0,rnb
Love on a Two Way Street,Stacy Lattisaw,1981.0,rnb
What Cha' Gonna Do for Me,Chaka Khan,1981.0,rnb
Genius of Love,Tom Tom Club,1981.0,rnb
Thighs High (Grip Your Hips And Move),Tom Browne,1981.0,rnb
I Ain't Gonna Stand For It,Stevie Wonder,1981.0,rnb
Slow Hand,The Pointer Sisters,1981.0,rnb
Hit And Run,Bar-Kays,1981.0,rnb
I Heard It Through The Grapevine (Part 1),Roger,1981.0,rnb
Controversy,Prince,1981.0,rnb
We're in This Love Together,Al Jarreau,1981.0,rnb
Square Biz,Teena Marie,1981.0,rnb
Two Hearts,Stephanie Mills,1981.0,rnb
All American Girls,Sister Sledge,1981.0,rnb
Stars on 45 III (A Tribute to Stevie Wonder),Stars on 45/Starsound,1981.0,rnb
When Love Calls,Atlantic Starr,1981.0,rnb
Sweet Baby,Stanley Clarke & George Duke,1981.0,rnb
Pull Up to the Bumper,Grace Jones,1981.0,rnb
Steppin' Out,Kool & the Gang,1981.0,rnb
Get It Up,The Time,1981.0,rnb
Shake It Up Tonight,Cheryl Lynn,1981.0,rnb
Make That Move,Shalamar,1981.0,rnb
Yearning for Your Love,The Gap Band,1981.0,rnb
Ai No Corrida (I-No-Ko-ree-da),Quincy Jones,1981.0,rnb
Remote Control,The Reddings,1981.0,rnb
Running Away,Maze featuring Frankie Beverly,1981.0,rnb
Agony Of DeFeet,Parliament,1981.0,rnb
Just Be My Lady,Larry Graham,1981.0,rnb
Night (Feel Like Getting Down),Billy Ocean,1981.0,rnb
Love All the Hurt Away,Aretha Franklin & George Benson,1981.0,rnb
Boogie Body Land,Bar-Kays,1981.0,rnb
Just Once,Quincy Jones,1981.0,rnb
Paradise,Change,1981.0,rnb
Sharing The Love,Rufus featuring Chaka Khan,1981.0,rnb
Freaky Dancin',Cameo,1981.0,rnb
Too Tight,Con Funk Shun,1981.0,rnb
Watching You,Slave,1981.0,rnb
On The Beat,B.B. & Q. Band,1981.0,rnb
I Just Love The Man,The Jones Girls,1981.0,rnb
Together,Tierra,1981.0,rnb
Snap Shot,Slave,1981.0,rnb
Love Over And Over Again,Switch,1981.0,rnb
Can't We Fall In Love Again,Phyllis Hyman & Michael Henderson,1981.0,rnb
Let the Feeling Flow,Peabo Bryson,1981.0,rnb
I Can't Live Without Your Love,Teddy Pendergrass,1981.0,rnb
Let's Work,Prince,1981.0,rnb
Sweat (Til You Get Wet),Brick,1981.0,rnb
Inside You (Part I),The Isley Brothers,1981.0,rnb
Everything Is Cool,T-Connection,1981.0,rnb
You,"Earth, Wind & Fire",1981.0,rnb
Look Up,Patrice Rushen,1981.0,rnb
Bon Bon Vie (Gimme the Good Life),T.S. Monk,1981.0,rnb
Very Special,Debra Laws,1981.0,rnb
You Like Me Don't You,Jermaine Jackson,1981.0,rnb
Take It To The Top,Kool & The Gang,1981.0,rnb
I'll Do Anything for You,Denroy Morgan,1981.0,rnb
Silly,Deniece Williams,1981.0,rnb
Walking into Sunshine,Central Line,1981.0,rnb
The Real Thing,The Brothers Johnson,1981.0,rnb
Heartbeat,Taana Gardner,1981.0,rnb
Razzamatazz,Quincy Jones,1981.0,rnb
Pull Fancy Dancer/Pull-Part 1,One Way,1981.0,rnb
Push,One Way,1981.0,rnb
Make The World Stand Still,Roberta Flack & Peabo Bryson,1981.0,rnb
Make Up Your Mind,Aurra,1981.0,rnb
Ghetto Life,Rick James,1981.0,rnb
Before I Let Go,Maze featuring Frankie Beverly,1981.0,rnb
Your Love Is On The One,Lakeside,1981.0,rnb
Breakin' Away,Al Jarreau,1981.0,rnb
I Love You More,Rene & Angela,1981.0,rnb
Blue Jeans,Chocolate Milk,1981.0,rnb
Do You Really Want to Hurt Me?,Culture Club,1982.0,rnb
Sexual Healing,Marvin Gaye,1982.0,rnb
That Girl,Stevie Wonder,1982.0,rnb
Let It Whip,Dazz Band,1982.0,rnb
Time (Clock of the Heart),Culture Club,1982.0,rnb
The Girl Is Mine,Michael Jackson & Paul McCartney,1982.0,rnb
Truly,Lionel Richie,1982.0,rnb
Pass the Dutchie,Musical Youth,1982.0,rnb
Love Come Down,Evelyn King,1982.0,rnb
Turn Your Love Around,George Benson,1982.0,rnb
I Can't Go For That (No Can Do),Daryl Hall & John Oates,1982.0,rnb
She Blinded Me with Science,Thomas Dolby,1982.0,rnb
The Other Woman,Ray Parker Jr,1982.0,rnb
It's Gonna Take a Miracle,Deniece Williams,1982.0,rnb
Jump to It,Aretha Franklin,1982.0,rnb
Do I Do,Stevie Wonder,1982.0,rnb
"Mirror, Mirror",Diana Ross,1982.0,rnb
And I Am Telling You I'm Not Going,Jennifer Holliday,1982.0,rnb
Early in the Morning,The Gap Band,1982.0,rnb
Genius Of Love,Tom Tom Club,1982.0,rnb
Mama Used to Say,Junior,1982.0,rnb
Love Is in Control (Finger on the Trigger),Donna Summer,1982.0,rnb
Call Me,Skyy,1982.0,rnb
Muscles,Diana Ross,1982.0,rnb
If You Think You're Lonely Now,Bobby Womack,1982.0,rnb
Forget Me Nots,Patrice Rushen,1982.0,rnb
Zoom,Fat Larry's Band,1982.0,rnb
Ebony and Ivory,Paul McCartney & Stevie Wonder,1982.0,rnb
You Dropped a Bomb on Me,The Gap Band,1982.0,rnb
If This World Were Mine,Cheryl Lynn (with Luther Vandross),1982.0,rnb
If It Ain't One Thing...It's Another,Richard Dimples Fields,1982.0,rnb
I Keep Forgettin' (Every Time You're Near),Michael McDonald,1982.0,rnb
Circles,Atlantic Starr,1982.0,rnb
The Message,Grandmaster Flash & the Furious Five,1982.0,rnb
Tell Me Tomorrow,Smokey Robinson,1982.0,rnb
Murphy's Law,Cheri,1982.0,rnb
1999,Prince,1982.0,rnb
Get Down On It,Kool & The Gang,1982.0,rnb
I Really Don't Need No Light,Jeffrey Osborne,1982.0,rnb
I Want To Hold Your Hand,Lakeside,1982.0,rnb
Let's Go Dancin' (Ooh La La La),Kool & the Gang,1982.0,rnb
Big Fun,Kool & the Gang,1982.0,rnb
We Go A Long Way Back,Bloodstone,1982.0,rnb
Let Me Tickle Your Fancy,Jermaine Jackson,1982.0,rnb
A Night to Remember,Shalamar,1982.0,rnb
Love's Comin' at Ya,Melba Moore,1982.0,rnb
Young Love,Janet Jackson,1982.0,rnb
Dance Wit' Me (Part 1),Rick James,1982.0,rnb
Planet Rock,Afrika Bambaataa,1982.0,rnb
Let Me Go,Ray Parker Jr,1982.0,rnb
Dance Floor (Part I),Zapp,1982.0,rnb
Make Up Your Mind,Aurra,1982.0,rnb
Bad Boy/Having a Party,Luther Vandross,1982.0,rnb
Let The Feeling Flow,Peabo Bryson,1982.0,rnb
Music and Lights,Imagination,1982.0,rnb
Work That Sucker To Death,Xavier,1982.0,rnb
"You're My Latest, My Greatest Inspiration",Teddy Pendergrass,1982.0,rnb
777-9311,The Time,1982.0,rnb
Cutie Pie,One Way,1982.0,rnb
Heartbreaker,Dionne Warwick,1982.0,rnb
So Fine,Howard Johnson,1982.0,rnb
Inside Out,Odyssey,1982.0,rnb
In The Raw,The Whispers,1982.0,rnb
On the Wings of Love,Jeffrey Osborne,1982.0,rnb
Do It (Let Me See You Shake),Bar-Kays,1982.0,rnb
The Woman in Me,Donna Summer,1982.0,rnb
Standing on the Top (Part 1),The Temptations featuring Rick James,1982.0,rnb
Nasty Girl,Vanity 6,1982.0,rnb
Put It in a Magazine,Sonny Charles,1982.0,rnb
Don't Throw It All Away,Stacy Lattisaw,1982.0,rnb
The Gigolo,O'Bryan,1982.0,rnb
Let's Work,Prince,1982.0,rnb
Too Late,Junior,1982.0,rnb
One Hundred Ways,Quincy Jones featuring James Ingram,1982.0,rnb
Kickin' Back,L.T.D.,1982.0,rnb
Doo Wa Ditty (Blow That Thing),Zapp,1982.0,rnb
Flirt,Cameo,1982.0,rnb
Bad Boy,Ray Parker Jr,1982.0,rnb
Don't You Know That?,Luther Vandross,1982.0,rnb
Street Corner,Ashford & Simpson,1982.0,rnb
Just Be Yourself,Cameo,1982.0,rnb
I'll Try Something New,A Taste of Honey,1982.0,rnb
My Guy,Sister Sledge,1982.0,rnb
Ribbon in the Sky,Stevie Wonder,1982.0,rnb
Change,Barry White,1982.0,rnb
Cool (Part 1),The Time,1982.0,rnb
Steppin' Out,Kool & The Gang,1982.0,rnb
Body Slam!,Bootsy's Rubber Band,1982.0,rnb
You're the One for Me,D Train,1982.0,rnb
Welcome To The Club,The Brothers Johnson,1982.0,rnb
Pack Jam (Look Out For The OVC),The Jonzun Crew,1982.0,rnb
Your Body's Here With Me (But Your Mind's On The Other Side Of Town),The O'Jays,1982.0,rnb
Keep Away Girls,Stephanie Mills,1982.0,rnb
Outlaw,War,1982.0,rnb
Never Give Up on a Good Thing,George Benson,1982.0,rnb
A Penny for Your Thoughts,Tavares,1982.0,rnb
Be Mine (Tonight),"Grover Washington, Jr.",1982.0,rnb
Love Me Down,Atlantic Starr,1982.0,rnb
Do Something,Goodie,1982.0,rnb
The Clapping Song,Pia Zadora,1982.0,rnb
Billie Jean,Michael Jackson,1983.0,rnb
All Night Long (All Night),Lionel Richie,1983.0,rnb
Karma Chameleon,Culture Club,1983.0,rnb
Atomic Dog,George Clinton,1983.0,rnb
The Girl Is Mine,Michael Jackson/Paul McCartney,1983.0,rnb
Joanna,Kool & the Gang,1983.0,rnb
Flashdance ... What a Feeling!,Irene Cara,1983.0,rnb
Time After Time,Cyndi Lauper,1983.0,rnb
Beat It,Michael Jackson,1983.0,rnb
"Say, Say, Say",Michael Jackson & Paul McCartney,1983.0,rnb
She Works Hard for the Money,Donna Summer,1983.0,rnb
Girls Just Want to Have Fun,Cyndi Lauper,1983.0,rnb
Owner of a Lonely Heart,Yes,1983.0,rnb
Say It Isn't So,Hall & Oates,1983.0,rnb
Running with the Night,Lionel Richie,1983.0,rnb
You Are,Lionel Richie,1983.0,rnb
Let the Music Play,Shannon,1983.0,rnb
Candy Girl,New Edition,1983.0,rnb
Time Will Reveal,DeBarge,1983.0,rnb
Ain't Nobody,Rufus & Chaka Khan,1983.0,rnb
Lucky Star,Madonna,1983.0,rnb
Put It In A Magazine,Sonny Charles,1983.0,rnb
Thriller,Michael Jackson,1983.0,rnb
Between The Sheets,The Isley Brothers,1983.0,rnb
Party Train,The Gap Band,1983.0,rnb
Juicy Fruit,Mtume,1983.0,rnb
Are You Serious,Tyrone Davis,1983.0,rnb
Cold Blooded,Rick James,1983.0,rnb
Holiday,Madonna,1983.0,rnb
Just Be Good to Me,The S.O.S. Band,1983.0,rnb
Touch A Four Leaf Clover,Atlantic Starr,1983.0,rnb
Tonight,The Whispers,1983.0,rnb
"Tonight, I Celebrate My Love",Roberta Flack & Peabo Bryson,1983.0,rnb
Keep On Lovin' Me,The Whispers,1983.0,rnb
I Can Make You Dance (Part I),Zapp,1983.0,rnb
Try Again,Champaign,1983.0,rnb
I Like It,DeBarge,1983.0,rnb
Get It Right,Aretha Franklin,1983.0,rnb
Wanna Be Startin' Somethin',Michael Jackson,1983.0,rnb
Stay with Me Tonight,Jeffrey Osborne,1983.0,rnb
Got To Be There,Chaka Khan,1983.0,rnb
You're Number One (In My Book),Gladys Knight & The Pips,1983.0,rnb
Save the Overtime (For Me),Gladys Knight & the Pips,1983.0,rnb
Fall in Love with Me,"Earth, Wind & Fire",1983.0,rnb
Outstanding,The Gap Band,1983.0,rnb
Don't You Get So Mad,Jeffrey Osborne,1983.0,rnb
My Love,Lionel Richie,1983.0,rnb
All This Love,DeBarge,1983.0,rnb
Love Is The Key,Maze featuring Frankie Beverly,1983.0,rnb
I Just Gotta Have You (Lover Turn Me On),Kashif,1983.0,rnb
I Still Can't Get Over Loving You,Ray Parker Jr,1983.0,rnb
Angel,Anita Baker,1983.0,rnb
Stop Doggin' Me Around,Klique,1983.0,rnb
Betcha She Don't Love You,Evelyn King,1983.0,rnb
Inside Love (So Personal),George Benson,1983.0,rnb
Mornin',Al Jarreau,1983.0,rnb
One On One,Daryl Hall & John Oates,1983.0,rnb
Rockit,Herbie Hancock,1983.0,rnb
Choosey Lover,The Isley Brothers,1983.0,rnb
I Am Love,Jennifer Holliday,1983.0,rnb
Yah Mo B There,James Ingram & Michael McDonald,1983.0,rnb
Freak-A-Zoid,Midnight Star,1983.0,rnb
Bad Boy,Ray Parker Jr.,1983.0,rnb
Bottoms Up,The Chi-Lites,1983.0,rnb
Let's Dance,David Bowie,1983.0,rnb
Every Girl (Wants My Guy),Aretha Franklin,1983.0,rnb
How Many Times Can We Say Goodbye,Dionne Warwick & Luther Vandross,1983.0,rnb
Dead Giveaway,Shalamar,1983.0,rnb
I've Made Love To You A Thousand Times,Smokey Robinson,1983.0,rnb
Raid,Lakeside,1983.0,rnb
Pass The Dutchie,Musical Youth,1983.0,rnb
How Do You Keep the Music Playing,Patti Austin & James Ingram,1983.0,rnb
Is This The End,New Edition,1983.0,rnb
Do What You Feel,Deniece Williams,1983.0,rnb
On The One For Fun,Dazz Band,1983.0,rnb
Crazy,The Manhattans,1983.0,rnb
Unconditional Love,Donna Summer,1983.0,rnb
Too Tough,Angela Bofill,1983.0,rnb
"Baby, Come To Me",Patti Austin & James Ingram,1983.0,rnb
Tell Me If You Still Care,The S.O.S. Band,1983.0,rnb
Last Night a D.J. Saved My Life,Indeep,1983.0,rnb
I.O.U.,Freeez,1983.0,rnb
Boogie Down,Jarreau,1983.0,rnb
Little Red Corvette,Prince,1983.0,rnb
Heartbeats,Yarbrough & Peoples,1983.0,rnb
Do It Again/Billie Jean (Medley),Clubhouse,1983.0,rnb
Electric Avenue,Eddy Grant,1983.0,rnb
I Need You,The Pointer Sisters,1983.0,rnb
Magnetic,"Earth, Wind & Fire",1983.0,rnb
I Know,Philip Bailey,1983.0,rnb
Deeper In Love,Tavares,1983.0,rnb
Wet My Whistle,Midnight Star,1983.0,rnb
Rockin' Radio,Tom Browne,1983.0,rnb
Would You Like To (Fool Around),Mtume,1983.0,rnb
How Come U Don't Call Me Anymore?,Stephanie Mills,1983.0,rnb
My First Love,Rene & Angela,1983.0,rnb
Straight Ahead,Kool & the Gang,1983.0,rnb
Space Cowboy,The Jonzun Crew,1983.0,rnb
Knockout,Margie Joseph,1983.0,rnb
Delirious,Prince,1983.0,rnb
Careless Whisper,George Michael,1984.0,rnb
When Doves Cry,Prince,1984.0,rnb
I Want to Know What Love Is,Foreigner,1984.0,rnb
Hello,Lionel Richie,1984.0,rnb
I Just Called to Say I Love You,Stevie Wonder,1984.0,rnb
Easy Lover,Philip Bailey,1984.0,rnb
Somebody's Watching Me,Rockwell,1984.0,rnb
Let's Hear It for the Boy,Deniece Williams,1984.0,rnb
Caribbean Queen (No More Love on the Run),Billy Ocean,1984.0,rnb
I Feel for You,Chaka Khan,1984.0,rnb
Ghostbusters,Ray Parker Jr,1984.0,rnb
Everything She Wants,Wham!,1984.0,rnb
Like a Virgin,Madonna,1984.0,rnb
Joanna,Kool & The Gang,1984.0,rnb
Shout,Tears for Fears,1984.0,rnb
What's Love Got to Do with It,Tina Turner,1984.0,rnb
Lovelite,O'Bryan,1984.0,rnb
Can't Fight This Feeling,REO Speedwagon,1984.0,rnb
Solid,Ashford & Simpson,1984.0,rnb
Let's Go Crazy,Prince & The Revolution,1984.0,rnb
Automatic,The Pointer Sisters,1984.0,rnb
Cool It Now,New Edition,1984.0,rnb
Let The Music Play,Shannon,1984.0,rnb
Don't Look Any Further,Dennis Edwards (featuring Siedah Garrett),1984.0,rnb
"You, Me And He",Mtume,1984.0,rnb
Loverboy,Billy Ocean,1984.0,rnb
Freakshow On The Dance Floor,Bar-Kays,1984.0,rnb
Smooth Operator,Sade,1984.0,rnb
Jump (For My Love),The Pointer Sisters,1984.0,rnb
Love Has Finally Come At Last,Bobby Womack & Patti LaBelle,1984.0,rnb
One Night in Bangkok,Murray Head,1984.0,rnb
Operator,Midnight Star,1984.0,rnb
Breakin'...There's No Stopping Us,Ollie and Jerry,1984.0,rnb
Fresh,Kool & the Gang,1984.0,rnb
Show Me,Glenn Jones,1984.0,rnb
Method of Modern Love,Hall & Oates,1984.0,rnb
Let's Stay Together,Tina Turner,1984.0,rnb
Purple Rain,Prince & The Revolution,1984.0,rnb
Lovergirl,Teena Marie,1984.0,rnb
State of Shock,The Jacksons,1984.0,rnb
Body Talk,The Deele,1984.0,rnb
Thriller,Michael Jackson,1984.0,rnb
Neutron Dance,The Pointer Sisters,1984.0,rnb
Taxi,J. Blackfoot,1984.0,rnb
Misled,Kool & the Gang,1984.0,rnb
Missing You,Diana Ross,1984.0,rnb
She's Strange,Cameo,1984.0,rnb
Do What You Do,Jermaine Jackson,1984.0,rnb
Friends,Whodini,1984.0,rnb
Lady You Are,One Way,1984.0,rnb
"Baby, I'm Hooked (Right Into Your Love)",Con Funk Shun,1984.0,rnb
If Only You Knew,Patti LaBelle,1984.0,rnb
Sugar Walls,Sheena Easton,1984.0,rnb
Yah Mo B There,James Ingram (with Michael McDonald),1984.0,rnb
Swept Away,Diana Ross,1984.0,rnb
Something's On Your Mind,"""D"" Train",1984.0,rnb
Somebody Else's Guy,Jocelyn Brown,1984.0,rnb
Don't Waste Your Time,Yarbrough & Peoples,1984.0,rnb
"You Get The Best From Me (Say, Say, Say)",Alicia Myers,1984.0,rnb
Encore,Cheryl Lynn,1984.0,rnb
Tears,Force M.D.'s,1984.0,rnb
Private Dancer,Tina Turner,1984.0,rnb
Superstar/Until You Come Back To Me (That's What I'm Gonna Do),Luther Vandross,1984.0,rnb
I Would Die 4 U,Prince,1984.0,rnb
Stuck on You,Lionel Richie,1984.0,rnb
Better Be Good to Me,Tina Turner,1984.0,rnb
I'm Gonna Tear Your Playhouse Down,Paul Young,1984.0,rnb
Shackles,R.J.'s Latest Arrival,1984.0,rnb
Tonight,Kool & the Gang,1984.0,rnb
If Ever You're in My Arms Again,Peabo Bryson,1984.0,rnb
Mr. Telephone Man,New Edition,1984.0,rnb
Running With The Night,Lionel Richie,1984.0,rnb
The Last Time I Made Love,Joyce Kennedy & Jeffrey Osborne,1984.0,rnb
Baby Don't Break Your Baby's Heart,Kashif,1984.0,rnb
Centipede,Rebbie Jackson,1984.0,rnb
Love Light in Flight,Stevie Wonder,1984.0,rnb
Penny Lover,Lionel Richie,1984.0,rnb
White Horse,Laid Back,1984.0,rnb
Livin' For Your Love,Melba Moore,1984.0,rnb
Miss Me Blind,Culture Club,1984.0,rnb
Feels So Real (Won't Let Go),Patrice Rushen,1984.0,rnb
The Glamorous Life,Sheila E.,1984.0,rnb
Your Love Is King,Sade,1984.0,rnb
Electric Kingdom,Twilight 22,1984.0,rnb
Give Me Tonight,Shannon,1984.0,rnb
Jamie,Ray Parker Jr,1984.0,rnb
Hold Me,Teddy Pendergrass,1984.0,rnb
Outrageous,Lakeside,1984.0,rnb
Jungle Love,The Time,1984.0,rnb
Treat Her Like a Lady,The Temptations,1984.0,rnb
Dynamite!,Jermaine Jackson,1984.0,rnb
17,Rick James,1984.0,rnb
Mr Groove,One Way,1984.0,rnb
Just the Way You Like It,The S.O.S. Band,1984.0,rnb
I Didn't Mean To Turn You On,Cherrelle,1984.0,rnb
Beat Street Breakdown - Part I,Grandmaster Melle Mel & The Furious Five With Mr Ness & Cowboy,1984.0,rnb
The Medicine Song,Stephanie Mills,1984.0,rnb
Change of Heart,Change,1984.0,rnb
Joystick,Dazz Band,1984.0,rnb
We Are the Young,Dan Hartman,1984.0,rnb
Rock Me Tonight (For Old Time's Sake),Freddie Jackson,1985.0,rnb
Part-Time Lover,Stevie Wonder,1985.0,rnb
"When the Going Gets Tough, the Tough Get Going",Billy Ocean,1985.0,rnb
How Will I Know,Whitney Houston,1985.0,rnb
Missing You,Diana Ross,1985.0,rnb
West End Girls,Pet Shop Boys,1985.0,rnb
Don't Say No Tonight,Eugene Wilde,1985.0,rnb
Mr. Telephone Man,New Edition,1985.0,rnb
"Say You, Say Me",Lionel Richie,1985.0,rnb
We Are the World,USA for Africa,1985.0,rnb
Nightshift,The Commodores,1985.0,rnb
Saving All My Love for You,Whitney Houston,1985.0,rnb
That's What Friends Are For,Dionne Warwick,1985.0,rnb
Back In Stride,Maze featuring Frankie Beverly,1985.0,rnb
Freeway of Love,Aretha Franklin,1985.0,rnb
Cherish,Kool & the Gang,1985.0,rnb
Gotta Get You Home Tonight,Eugene Wilde,1985.0,rnb
I'm Your Man,Wham!,1985.0,rnb
Oh Sheila,Ready for the World,1985.0,rnb
Rhythm of the Night,DeBarge,1985.0,rnb
Fresh,Kool & The Gang,1985.0,rnb
Secret Lovers,Atlantic Starr,1985.0,rnb
You Give Good Love,Whitney Houston,1985.0,rnb
Living in America,James Brown,1985.0,rnb
(No Matter How High I Get) I'll Still Be Looking Up To You,Wilton Felder Featuring Bobby Womack & Introducing Alltrin,1985.0,rnb
Who's Zoomin' Who?,Aretha Franklin,1985.0,rnb
Sanctified Lady,Marvin Gaye,1985.0,rnb
Count Me Out,New Edition,1985.0,rnb
Beep A Freak,The Gap Band,1985.0,rnb
You Are My Lady,Freddie Jackson,1985.0,rnb
I Wish He Didn't Trust Me So Much,Bobby Womack,1985.0,rnb
Treat Her Like A Lady,The Temptations,1985.0,rnb
Who's Holding Donna Now?,DeBarge,1985.0,rnb
Let's Go All the Way,Sly Fox,1985.0,rnb
We Don't Need Another Hero (Thunderdome),Tina Turner,1985.0,rnb
Attack Me With Your Love,Cameo,1985.0,rnb
Raspberry Beret,Prince & The Revolution,1985.0,rnb
Misled,Kool & The Gang,1985.0,rnb
Private Dancer,Tina Turner,1985.0,rnb
The Sweetest Taboo,Sade,1985.0,rnb
Can You Help Me,Jesse Johnson's Revue,1985.0,rnb
Hangin' on a String (Contemplating),Loose Ends,1985.0,rnb
The Oak Tree,Morris Day,1985.0,rnb
In My House,Mary Jane Girls,1985.0,rnb
A Love Bizarre,Sheila E.,1985.0,rnb
Suddenly,Billy Ocean,1985.0,rnb
Go Home,Stevie Wonder,1985.0,rnb
Easy Lover,Philip Bailey (with Phil Collins),1985.0,rnb
Sugar Walls,Sheena Easton,1985.0,rnb
Electric Lady,Con Funk Shun,1985.0,rnb
New Attitude,Patti LaBelle,1985.0,rnb
Caravan of Love,Isley Jasper Isley,1985.0,rnb
Love Light In Flight,Stevie Wonder,1985.0,rnb
Outta The World,Ashford & Simpson,1985.0,rnb
Conga,Miami Sound Machine,1985.0,rnb
Saturday Love,Cherrelle,1985.0,rnb
Save Your Love (For #1),René & Angela,1985.0,rnb
Be Your Man,Jesse Johnson's Revue,1985.0,rnb
Meeting In The Ladies Room,Klymaxx,1985.0,rnb
Everybody Dance,Ta Mara & the Seen,1985.0,rnb
It's Over Now,Luther Vandross,1985.0,rnb
Single Life,Cameo,1985.0,rnb
Smooth Operator,Sade,1985.0,rnb
Sussudio,Phil Collins,1985.0,rnb
Stir It Up,Patti LaBelle,1985.0,rnb
Rain Forest,Paul Hardcastle,1985.0,rnb
Dare Me,The Pointer Sisters,1985.0,rnb
The Show,Doug E. Fresh,1985.0,rnb
The Men All Pause,Klymaxx,1985.0,rnb
All Of Me For All Of You,9.9,1985.0,rnb
I Wonder If I Take You Home,Lisa Lisa and Cult Jam,1985.0,rnb
Glow,Rick James,1985.0,rnb
Too Many Games,Maze featuring Frankie Beverly,1985.0,rnb
I'll Be Good,René & Angela,1985.0,rnb
Miami Vice Theme,Jan Hammer,1985.0,rnb
Sidewalk Talk,Jellybean,1985.0,rnb
Party All the Time,Eddie Murphy,1985.0,rnb
Til My Baby Comes Home,Luther Vandross,1985.0,rnb
A Fly Girl,The Boogie Boys,1985.0,rnb
Digital Display,Ready for the World,1985.0,rnb
Tonight,Ready For The World,1985.0,rnb
Lost In Love,New Edition,1985.0,rnb
Pop Life,Prince & The Revolution,1985.0,rnb
Deep Inside Your Love,Ready For The World,1985.0,rnb
Let Me Be the One,Five Star,1985.0,rnb
Stand By Me,Maurice White,1985.0,rnb
Freak-A-Ristic,Atlantic Starr,1985.0,rnb
